Reviews,Sentiment
dokha hai sirf aap ki star value hai aur aik lifetime selfie,0
lakin ik sahib ye log vote kio nahi dalnay nikaltay ye aik sawal hay,0
sir allah ap ko mazed hosla aor hemaat de,1
hua hay shah ka masaib phire hay itrata,0
mir sb kia ye vip culture sirf sindh main hypunjab main ye culture media ko q nzr nhi ata,0
media munafiq hai sirf ppp ko tanqeed ka nishana bnata hai,0
roz rooti ho per sab chup hai hamid bhai insanniyat k natay kuch advice dein ap apke baat mano gee,1
bhai mei kiya karo  mahenay say nahi soi shohar k gham mei k kon lay gaya,0
ham ap ka dukh samajh sakte ha ap ki sympathy bilawal k sath ha par jis ka bacha marra ha zara un sai poch un ka kia hal hoga,0
loha lohe ko kat ta hai vip ne vip ko mara bachchi ko vip aisa nahi hamidmir ne to khud per chala dia,0
because jamhooriat ko chalny dena chahuyotherwise tabdili ni aay g,0
but inquiry zror honi cjhahie is mumly ki akhir innocent bachy ki b to right violate hui kisi ki ghaflat ki wja sy masoom,0
mir sb jis trha media roz ppp ko target krta hy is trha pmln ko taget kr k dikhay hy koi inti jurat wala mrd ka bacha,1
apka account dobara hack hogaya kya,0
mir sahab agr us bisma ki jga ap ki beti saadia hoti allah na kre tb b ap yehi farmate,0
sir jee two e pm kon kon murder hua,0
itna hi dar ha to ghar se bahir na niklen ya london chale jaen jhan ye log line ma khare ho k her kam karte ha,0
log apnay kartooto ki waja se martay hai,0
but afsoos vote unhi bhatta khoor ko mily gy,0
kaya faida khan sab app nay un ko ttp apnay dosto kay hawaly kar dyna ha jo ap ko chathy aur app uny,1
mara tol traffic de block kare o votes ba ase om nu milawegi drta p,0
tha serious action pakar daidanda da rawakhli khapal voter passay p,0
yeahase ya mummy daddy burger voters ye di p btw did u vote ka sirf khabare ke,0
zama vote pa kpk shay daikhu pa  k may vote nawa p wais ye biya imrankhanpti tha achawa khapal vote,1
lol naa marraza islamabad k wa o vote ma pa kpk shaybaas biya na sha jorr p khair warrekye khu ye p,1
pitogy ya maar khao gy,0
huh hamein maarny walay margaye,0
ghanta ye log kous rahe hain traffic jamm hone par iws also there,0
chal nikal riyaasti khan tayyari karlay tujhe rona hai  dec k baad,0
sab lgn ko ulo banayashutup hoa hai pti ilzam khan ne,0
inshallah jeet insaf ki hi hoge,1
i love pti insha allah pakistan aik den zalmeo say bach jayega,1
lyari may to  corrupt logo ko hi khurram sher zaman ne tickets diay hain,0
allah tala ap ko achi sehat ata krey ameen,1
hum tumarea sath hai khan,1
aapse zyada jamaat kay parcham nazar aarahe hain tu isee se aap apni maqboliyat ka andaza laga lain,1
wasey punjab sindh kpk se log khi ghoomne aatey hain khushi aisay hoti hai chahry pe jaisay is pic me nazar aa rahi hai,1
mr cocaine ager cricket main b nawaz sharif k waja si harr jeet hote hi tu  ka world cup kya nawaz sharif ke waja si jeety,1
noora shareef abi b ro raha hai ye award milne k baad,0
gandu admi apni non serious halat check kar pakistan ka pm bana gatujha counter karne ke lia maryam hi kafi ha,0
pm ik ko mirchi lagi hoe ha shkhrasheed sb lotey men garam pani le aao,0
tera sar pagal khan fir  ka wc b mns ki waja sey jeta tu sarta kanjar khan,0
khan shb bkwas ki bh had hti hai,0
ik syasat pe baat kro aj kal cricket se ab retire ho gae ho shame on u,0
agar yahe halat rahy to kuch din me pak crickt team afghanistan sy b haaar jayge,0
yup in ko ocean main phekne ka faida nahe wahan k janwar b corrupt kar dein gey,0
harami nasal tere gand pe jo najam sethi ne puncture lagaye wo bhool gaya hai dalay,0
bhai saab zara phir se soch kar ye baat bolain shayad koi aik bechara braincell kaam karta ho abhi tak,0
zinda hai bhutto zinda haiawam marr gyi but bhutto abi b zinda hai,1
us din apna verified account hack kar k aur aaj bhuttos ka,0
oo bhai kafir ho kiya zinda hai bhutto zinda hai marta sirf amm admi hai bhai,0
zulam hai hamaray saath,0
meri baat karwadein intna ehsan karein mujh pe,1
zardareeeees not bhuttooooooos kia bhutto sb ko maar k mary ga,0
hamid ki ppp ki support main wajae saab ko ptai hay saab janta hay,1
chor dy jan os ghariba di lala,0
dear hamid sab ager ap urdu ma tweet kare to maherbani ho gi,1
biharioon ko  mn bihari bachoon ka qatal yad hae ya bhool chuke haen,0
bengali bachoon ka kya qasoor hy,0
sir jang goup ne abhe tak minum wage nai increse every one silent why employee kay sath ziyadti per bol kar geo,0
great imran khan tum sy sy behter ho,1
ab pak koom ko pata chl reha hai mushraf shaab pak k kitnai khar kha thea,0
sir kia punjab aor pmln main sb frishty hain,1
case chalty b rehty tu in ko kon c saza ho jani thi,0
mqm ne mukhalifat ni ki thi blk uss ne zyada faieda uthaya tha,1
o bhai saab sab say pehlay yeh batein aap ka account hack tu nahe hai lol,1
sir g kyun chiraa rahay hain becharay liberals ko allama iqbal pe itni tweets kr k,0
sir is qoum mei khas kar hum punjabio mei behgirati cancer ki tara phel chuki hae ab inhe ghairat ane k chance bahut kam hein,0
r ap pi jaan qurban jeo imran khan,1
tu agar mera nahi banta na ban apna to ban,0
apne iqbal ko itna parha hahm tou iqbal ko ziada janty he nhe,0
sir kuch guzara karie agar app ki apni beti ya maa ya bhen ko koi america k hawale karta phir mein dekhta k tm ka,0
khan sahb inshaallah net week aap se mulaqat in banni gala,1
sir imran khan sahib ap ko fiaz ul hassan chohan sahb ky bat lazmy sunny chaheye kion k wo be gunah hay,1
kaptan ma hyderabad ma rahta hn ap hyderabad arha ho ma ap sa malna cahta hn ma hyderabad ma zeal pak calony ma rahta hn,1
khan sb insha allah pak k log yeh b den gy apkonot a big deal,1
plz plz the great khan sahb fiaz ul hassan chohan ko bahaal keejye bcz wo esa ni hy imaandaar insan hen,1
allah ap ko saree zindagi kamyab parmay ameen,1
allah kareem ghaeb se madad farmae ga in sha allah is naik maqsad ko pora krne k liye,1
allah pak kamyab krey ga eradey achey hoon tu allah mudad kerta hy wish you good luck,1
chalo aglay ek saal ka kharcha nikal aya bani gaala ka,0
talaaq ho nahin rahi talaaq ho gai sharm naal doob ke mar ja ik niazi,0
sir insha allah  days se be pehle app target achieve kre ge,1
same ha mn ap k sath janoon sa zeyada peyar karta hn mara dil bi karta ub k mn os ko engage mn rehny dn,1
khan sahib mn  sa pti ka suppotr hn or mari engage gr walon ne jis k sath ki ha os ka name b reham ha face b  o o,1
yes absolutely rigth sir ye hukamran yehi tu chahtey hai key ye kom mari rahey ager kom jag gai tu in ka kiya ho ga,0
aap ki sifaarish ki zaroorat nahi larki khan apna jiggar,1
jese tumhari sifaarish py khan mje adviser rakh lete d,0
me ne apne clinic py nukri nahi di tu khan sb tu bht dooooooor ki baat,0
koi tweet ne koi dm ne apka nu be off isleay bye forever,0
khan shab agly election ki tyari kro plz apny candidates sy kaho awam mai jayen agr  mai jeetna hy to,1
ppp pmln pmlq k looty apni party main leye hi agr cocaine si fursat milli tu kabi sochna s pr jhoti khan ilzam khan,0
pata nai kab es currupt logo sa chutkara milayga ya allah patwario ko hidayat dain,0
election  me vote imran khan ko cast huekyunke hamari boli baali awam hr pti umeedwar ko i ran khan samaj bte,1
hum mante he k ap pakistan se muhlis pr ap ke gerd jo log he o ek number ke mufad parast or corrupt log,0
himat nahi harna lagey raho allah ki madad farmey ameen,1
khuda k liy ya rona chor dy aur kpk ko tawajo dy plz plz plz plz hamain wo chang chiy jo ap ny wada kia tha,0
pakro en kemenou ko har hal ma sir g,0
dear khan sb asalam o alekum me pk # uc  ka rehaishee hu or ap se dili mohabbat b rakhta hu lekin jab me bhana mari chongi,1
sub si badda corrupt perviz khtk aftab sherpao hi ap tu cocaine pete ho apko kya pata bs ju koi kaan mi kehta hi mante ho,0
aik taraf ap hain aur aik taraf saray courrpt leader par jeet ap ki hi ho gi inshallah,1
plz sir is corrupt election ko pahli tke karawan hai #first to stop corrupt election,1
khan shb jb take ap sarko p nae niklo gay ya watan thk nae ho ga,0
sari siasat app ki tweet ir facbok ki had tak ha,0
pmln election jeetny k k liye kissi ko kafir yahoodi tu kiya apny maan baap sy zina bhi karny ko tayar ho jaye gain,0
ke uc ke elections hone ko hain per pti ke cadidates theek select nhi ho rahe unki worth nhi hai uc,0
pti ka members apny hi party ka members ka sath fraud kar rahe hai aur apny members ko support nahi karti,0
sir kindly najam sethi logo ko sharam dilain wapas aain izzat v kisi chez da nam ay,0
aeh mujahiday watan hain teray sath hum,1
sb ko pkre jo jo b corpet ha kisi ko b nhi chourna pti darna nhi,0
wasim bhai maf ker do allah ko hazar nazar jaan ker bian do,1
ja jhoti dokha baz qwp sherpao k minister ko q nhe arrest keya oun pr tu case b nhe banaya hiaur perviz khtk pr case q nhi,0
lmran khan shb mi rahim yar khan hum ap k sath hai,1
khan we r wd patwari bhonkty rhen ge inki adat hy haram inko hazm nhi hota ya khudgharz log hain,0
khan shb ab is rag ko alapna chr dn aur koi kam bhe kr ln agla election ap kpk main ni jeet sktysirf peshawar main jtn ge,0
govt zameen pe qabzy start he pory ka pora gravyard seal ho chukka he,0
rajjar or charsadda city anp ke mpa ke records check karin hr month ummra karny jatin he haram paiso pe,0
sir anp ke log jis ke pass rent ke paisy nahi ty aaj arabin villa style home bana rahin he yaqeen nahi to,0
allah ap ko izat de ap ne koom ko jagaya,1
mrwaseem aap ko nawaz kee corruption nahin nazar aatiya andhey ho,0
barra kaam ker diya hy ik tum boht barry rangbaaz ho,0
apki nazar main tu sherpao aur uan ki minister b saff hogae hi jhoti khan kb tk awam ko bewaqof banvogemunhosssssss,0
apka minister tu arrest hi sub ko pata hi k illegal mining perviz khtk kr rha hilikn ap khamosh ho,0
khan sahab ap ko awaam na kaam kertay daikhna k liya voot diya ha,0
khan sahab hum ap ko kpk ma kaam kertay daikhna chahtay hain,1
 bura raha aur inshallah  b bura rahay ga imran khan kay liya,0
imran khan ky lie acha nai gurzra or  b un ki harkaton py munhasar hy,0
 imran khan k liay zilat bhara saal raha specially karachi sy jo zilat in ko mili hy woh yaad rakhny wali hy,0
mir sb khan sb ki stugral acchi ha,0
k to boht bura rha khan s ka lia lakin k inshallah khushio ka satj nai bahbi bhi lay ga,1
khan k liay bilkul bhi acha nahi tha,0
imran khan ko  kuch kuch khas nhe laga mgr ane wala sal  umeed se aacha ho ga,1
yeh sal kia khan sab ki sari umar he asye guzri hay kis kis batain achy social worker hain aur bout he bury siasatdan,0
dr asim k hospital mai terrorst ka ilaj haram to niazi k hospital mai taliban treatmnt kaisay halal,0
 acha ne rha  may b acha ho,1
bura raha,0
tum jese waris mir k harami pile k tu bohat acha raha uska jawb nai dena,0
ik brehman ny kaha hy ky yeh saal acha hy,1
acha lm khan keley,1
bht zalalaat ka saaal tha imran sb k lye,0
aysy hi rota rahe ga,0
insha allah bohat acha ho ga new year,1
imran khan jetni baten achie karte hain kash k utna amal bhi acha kren future main,1
allah karay ya sal khan sab k leiy bahot sari khushiyan lay k aaiy ameen,1
 imran khan k lye bahut acha hoga,1
khan shb k liye acha rha aur agay b inshaallah acha rahe gagud luck ik and pakistan,1
in sha allah ik  mai pak key hero hongeyi wish,1
imran khan ke lye bahut acha hoga,1
imran khan aur pakistan kai liye buhut acha hoga inshallah,1
in sha allah imran khan k liye kamyabiyoon ko saal sabit hoga,1
ik ke liay bura raha hu laikin pakistanio ko aik aur shaukat khanum mila,0
imran khan ka koi mustakbil nai hai  mein b,0
 ik ke liye kaafi had tak acha tha lekin ham dua kartey hai key  khan saab kilye buhut yda acha hu aur pti waalo kilye,1
agar khan sab  wali ghalti na duhraye tu acha warna,1
imran khan aur pakistan kai liye bohut acha hoga inshallah,1
bht acha raha inshallah ya is sy b zyda acha ho ga,1
inshallah ya saal imran khan ka laya acha raha ga,1
bht accha hoga inshaallah,1
bohat acha raha bcz his struggle got further momentum,1
behtar hota aap yeh swall hamidmir sb k liay krtaymulk k liay  mein ik ka role aap behtar jantay hn pakistan ka saal,1
bhat bora sabt hoa,0
our asa bhai zeda bora ho gay inshaallah,0
agar khan sahb apni adaat sai baaz ajain tau  behtar hoskta,1
boht acha ho ha inshallah,1
iada acha nahi rha  mei apni syasi ghaltiyoun se seekhna chahiye,0
in sha allah bht acha hogha,1
kisi ko zaleel karne ki soche go to khud hi zaleel ho ga is saal bhi,0
aik or zillat bhara sal for ik,0
in sha allah issi saal b hamesha ki tara zalil ho ga,0
politics k hawala se intihai bura ho ga,0
is insan par mazeed bura hoga,0
ppp khly bht muskal saal hoga,0
inshallah  imran khan k liye kamyab tareen sal ho ga,1
inshallah achay leader my lia acha ho ga,1
inshaallah  bahot behter hoga imran khan k liye,1
inshalah bohat acha hoga,1
imran k leyeh  k bad kuch acha hoga,1
lodhran k result k baad acha hony ki umeed ha,1
jeet haq ki hogi,1
asal main baat yeh hai kuuti k putar kis ki ollad,0
yah tu app ny khud admit kr lia kah app racist hain,0
kala habshi kisi ne nahi dekhna sirf us ki car dekhni hai bus,0
pyar waqai andha hota ha,0
bichara lakda zindagi bhar taunts bardasht karay ga,0
zahir he dulhn ne kuch dekh kr hi hami bhari ho gi,1
kaali ramgat pe na pasandeedgi kalay dhan wala prefrable,0
aamen allah karim apna raham farmae,1
ab to mujhe bhi lagta hai ki ye sab pakistaniyo ke gunaho ki saza hai,0
allah pak kher kerray ga,1
islmbd walo abi thak time ha toba kr lo,0
mir sb logon ko larwana chor do hae hae nahee ho gi phir lol allah allah karo mir jee,1
allah pak sub ko salamat rakhe ameen,1
allah to khyr he chahta hy insan ki insano k ammal he is trah k hen k allah ko gusa ata hy nainsafiyan azab e ilahe ko bulaty,0
allah pak sab ko hifzo amaan mei rakhayameen,1
ulma e ahlesunnat baar baar yeh keh rahe hain allah k azaab se daro mumtaz qadri ko riha karo,0
allah pak reham karain aamen,1
hum se pehli qomon par azab is lye aya ke waha taqatwaron ka ehtisaab ni hota tha rape cases in punjab legalising ta thieves,0
jab tak molana aziz or lashkare jhangvi k leader ko khatam nai kya jaga khuda ka atab ata rahay ga,0
allah tamaam logon ko apni amaan mein rakhy,1
khuda zameen sa gaya nahi ha,1
ya allah baysharmo ko earthquake say bhi nahi dar lagta larki kay sath zanabilgabar hua larki ka kasoor hai,0
allah se mafii mangoo,1
sir jee bakee khair haiy kya,1
dear dukh hota hai jab aapka lecture suna balochon ke bare mainsamghao in punjabion ko bhai hiran bhe mrne pr ladne lgta h,0
allah sab ko mafoz rake,1
ab mat bolna modi ne karaya,0
zaror toney he gas mari hogi,0
aameen allah hum sb ki hifazat farmae #my proud h mir,1
zalzala geo per news chali log kalma taiba ka wird kerty hoyay bahir nikle ayay khabr khatm phir wohi ads duniyawi mohabat,1
earthquake sy zameen hilti hy log nahi hilty wo ussi tarah beyiman hain jhoot bolty hain political ldrs ko tu ehsas bhi nahi,0
ajtamahi dua mangi jayay allah sy muafi mangein aap electronic social media use ker ky logon sy toba kernay ka keh sakty hain,1
ameen allah apna raham nazal farmaye,1
allah pak sab pakistanyon ko apni aman main rakhe and hamid bhai app per allah special karam farmae aameen,1
ap kero to ishaq ham kerain to,1
aha really to kb be izti krany aaon,0
qadam barhaoo hum apke saath hai,1
kadam bharhao imran khan awam ap k sath hai,1
hamesha bachoo k tarah rota rehta hai,0
ohhhh pleasee #niazi zabtaikhlaq ki khilaaaf wrzi ki gaii h ap k jalsay maiii,0
woh ghalat karen tw main kiun na karun,0
isb k election k liye tariq fazal choudhary ko minister bna diyamunafqat ki intha ha,0
qadam barhao imran khan sindh ap k sath he,1
